"base id","name","surname","amount 1","amount 2"
"73885","","","",""
"62113","","","",""
"35340","","","",""
"68210","","","",""
"81929","","","",""
"31913","","","",""
"73388","","","",""
"54280","","","",""
"56244","","","",""
"87191","","","",""
"53847","","","",""
"82064","","","",""
"99618","","","",""
"26095","","","",""
"47689","","","",""
"87780","","","",""
"47969","","","",""
"47197","","","",""
"17618","","","",""
"777","","","",""
"33928","","","",""
"25140","","","",""
"2865","","","",""
"60083","","","",""
"90968","","","",""
"32863","","","",""
"84118","","","",""
"16186","","","",""
"61385","","","",""
"43300","","","",""
"32278","","","",""
"1499","","","",""
"23260","","","",""
"4259","","","",""
"21059","","","",""
"10238","","","",""
"39737","","","",""
"79771","","","",""
"7543","","","",""
"91546","","","",""
"32916","","","",""
"73882","","","",""
"70941","","","",""
"4502","","","",""
"50029","","","",""
"3029","","","",""
"67303","","","",""
"74185","","","",""
"67334","","","",""
"49818","","","",""
"93742","","","",""
"64687","","","",""
"65193","","","",""
"42555","","","",""
"98042","","","",""
"20951","","","",""
"44278","","","",""
"1807","","","",""
"72051","","","",""
"73407","","","",""
"14671","","","",""
"98457","","","",""
"18877","","","",""
"37399","","","",""
"43855","","","",""
"65400","","","",""
"21746","","","",""
"23044","","","",""
"77255","","","",""
"55570","","","",""
"51282","","","",""
"43360","","","",""
"13108","","","",""
"89534","","","",""
"58735","","","",""
"68979","","","",""
"30180","","","",""
"70560","","","",""
"32179","","","",""
"18425","","","",""
"57499","","","",""
"20523","","","",""
"34065","","","",""
"23442","","","",""
"92439","","","",""
"88160","","","",""
"66025","","","",""
"71150","","","",""
"15229","","","",""
"61319","","","",""
"37257","","","",""
"26525","","","",""
"2198","","","",""
"2373","","","",""
"15781","","","",""
"67881","","","",""
"78423","","","",""
"8113","","","",""
"85285","","","",""
"27239","","","",""
"78487","","","",""
"23224","","","",""
"99131","","","",""
"5518","","","",""
"46684","","","",""
"9149","","","",""
"88746","","","",""
"96790","","","",""
"12248","","","",""
"44355","","","",""
"71026","","","",""
"15974","","","",""
"68783","","","",""
"35646","","","",""
"47948","","","",""
"63372","","","",""
"71752","","","",""
"81714","","","",""
"66019","","","",""
"23264","","","",""
"33822","","","",""
"62866","","","",""
"76609","","","",""
"76403","","","",""
"84008","","","",""
"28315","","","",""
"68550","","","",""
"29189","","","",""
"22341","","","",""
"56214","","","",""
"60515","","","",""
"5126","","","",""
"69926","","","",""
"44457","","","",""
"19997","","","",""
"93668","","","",""
"99398","","","",""
"77462","","","",""
"44060","","","",""
"67384","","","",""
"33917","","","",""
"87942","","","",""
"23966","","","",""
"14672","","","",""
"2698","","","",""
"80978","","","",""
"5360","","","",""
"88118","","","",""
"54340","","","",""
"1600","","","",""
"95813","","","",""
"48757","","","",""
"62228","","","",""
"44022","","","",""
"34641","","","",""
"65054","","","",""
"61200","","","",""
"9526","","","",""
"98490","","","",""
"88141","","","",""
"70818","","","",""
"30296","","","",""
"7015","","","",""
"93114","","","",""
"25688","","","",""
"78539","","","",""
"60234","","","",""
"10147","","","",""
"65723","","","",""
"6273","","","",""
"44215","","","",""
"36","","","",""
"88472","","","",""
"30278","","","",""
"34905","","","",""
"20944","","","",""
"95627","","","",""
"23389","","","",""
"73729","","","",""
"35130","","","",""
"13782","","","",""
"31201","","","",""
"73607","","","",""
"58873","","","",""
"35652","","","",""
"38353","","","",""
"37510","","","",""
"92437","","","",""
"92845","","","",""
"76697","","","",""
"97293","","","",""
"36566","","","",""
"26345","","","",""
"16425","","","",""
"37599","","","",""
"94203","","","",""
"80406","","","",""
"65358","","","",""
"63341","","","",""
"66240","","","",""
"86703","","","",""
"21618","","","",""
"8354","","","",""
"15535","","","",""
"18166","","","",""
"71737","","","",""
"65069","","","",""
"55880","","","",""
"69813","","","",""
"82716","","","",""
"92252","","","",""
"63103","","","",""
"51174","","","",""
"77154","","","",""
"53184","","","",""
"74202","","","",""
"5108","","","",""
"58164","","","",""
"4932","","","",""
"36291","","","",""
"11164","","","",""
"93315","","","",""
"71198","","","",""
"79038","","","",""
"7284","","","",""
"61785","","","",""
"15556","","","",""
"30138","","","",""
"67006","","","",""
"44777","","","",""
"62681","","","",""
"4203","","","",""
"93342","","","",""
"58904","","","",""
"67720","","","",""
"31698","","","",""
"74109","","","",""
"56179","","","",""
"62223","","","",""
"9648","","","",""
"52013","","","",""
"10286","","","",""
"15501","","","",""
"41909","","","",""
"98160","","","",""
"78628","","","",""
"67094","","","",""
"74935","","","",""
"89626","","","",""
"28913","","","",""
"11794","","","",""
"8443","","","",""
"62124","","","",""
"13591","","","",""
"37133","","","",""
"48628","","","",""
"13766","","","",""
"16145","","","",""
"82642","","","",""
"67073","","","",""
"21103","","","",""
"41363","","","",""
"98242","","","",""
"60445","","","",""
"39081","","","",""
"67762","","","",""
"87","","","",""
"95091","","","",""
"5850","","","",""
"12262","","","",""
"86094","","","",""
"60095","","","",""
"88305","","","",""
"2114","","","",""
"14299","","","",""
"93281","","","",""
"65383","","","",""
"99061","","","",""
"60886","","","",""
"37930","","","",""
"95846","","","",""
"59626","","","",""
"32562","","","",""
"21226","","","",""
"74226","","","",""
"88652","","","",""
"58062","","","",""
"9210","","","",""
"17024","","","",""
"34945","","","",""
"79571","","","",""
"46232","","","",""
"97040","","","",""
"15971","","","",""
"4731","","","",""
"31366","","","",""
"56750","","","",""
"97912","","","",""
"52935","","","",""
"30452","","","",""
"85134","","","",""
"32532","","","",""
"9061","","","",""
"67419","","","",""
"93618","","","",""
"36982","","","",""
"41779","","","",""
"43811","","","",""
"72252","","","",""
"75074","","","",""
"33133","","","",""
"77547","","","",""
"33530","","","",""
"472","","","",""
"75914","","","",""
"34287","","","",""
"2313","","","",""
"93238","","","",""
"34911","","","",""
"91807","","","",""
"41711","","","",""
"83318","","","",""
"86096","","","",""
"84405","","","",""
"293","","","",""
"55465","","","",""
"89443","","","",""
"39072","","","",""
"6505","","","",""
"97832","","","",""
"130","","","",""
"65711","","","",""
"89636","","","",""
"73267","","","",""
"62606","","","",""
"52567","","","",""
"62939","","","",""
"48807","","","",""
"29160","","","",""
"94049","","","",""
"54081","","","",""
"91975","","","",""
"8298","","","",""
"88304","","","",""
"69011","","","",""
"12815","","","",""
"63481","","","",""
"53552","","","",""
"25509","","","",""
"97903","","","",""
"57992","","","",""
"16345","","","",""
"68560","","","",""
"67573","","","",""
"19035","","","",""
"61761","","","",""
"91868","","","",""
"97279","","","",""
"64760","","","",""
"88615","","","",""
"72050","","","",""
"99846","","","",""
"88511","","","",""
"88422","","","",""
"88961","","","",""
"28174","","","",""
"14486","","","",""
"24806","","","",""
"81166","","","",""
"40952","","","",""
"52222","","","",""
"16314","","","",""
"62787","","","",""
"91625","","","",""
"49366","","","",""
"1994","","","",""
"37403","","","",""
"5276","","","",""
"92993","","","",""
"75598","","","",""
"9394","","","",""
"88793","","","",""
"91425","","","",""
"57417","","","",""
"3430","","","",""
"21803","","","",""
"74062","","","",""
"27796","","","",""
"33031","","","",""
"76590","","","",""
"22567","","","",""
"67889","","","",""
"6357","","","",""
"35044","","","",""
"42796","","","",""
"18598","","","",""
"17563","","","",""
"54136","","","",""
"89770","","","",""
"34548","","","",""
"48465","","","",""
"928","","","",""
"40179","","","",""
"10761","","","",""
"16703","","","",""
"37876","","","",""
"9480","","","",""
"57693","","","",""
"68603","","","",""
"77293","","","",""
"56204","","","",""
"85629","","","",""
"94570","","","",""
"55977","","","",""
"64960","","","",""
"19796","","","",""
"63538","","","",""
"61568","","","",""
"5751","","","",""
"15849","","","",""
"46110","","","",""
"31890","","","",""
"53020","","","",""
"30149","","","",""
"37590","","","",""
"67178","","","",""
"48559","","","",""
"21552","","","",""
"15736","","","",""
"39016","","","",""
"41342","","","",""
"78145","","","",""
"22587","","","",""
"96973","","","",""
"3478","","","",""
"90715","","","",""
"90205","","","",""
"53003","","","",""
"52134","","","",""
"17328","","","",""
"41717","","","",""
"61784","","","",""
"68056","","","",""
"59862","","","",""
"22497","","","",""
"95033","","","",""
"94810","","","",""
"39451","","","",""
"9468","","","",""
"83635","","","",""
"64949","","","",""
"84746","","","",""
"31079","","","",""
"25261","","","",""
"54877","","","",""
"46711","","","",""
"63132","","","",""
"32562","","","",""
"74955","","","",""
"63510","","","",""
"85489","","","",""
"2327","","","",""
"64057","","","",""
"80947","","","",""
"17366","","","",""
"94236","","","",""
"61175","","","",""
"99710","","","",""
"5122","","","",""
"98978","","","",""
"10572","","","",""
"68891","","","",""
"57971","","","",""
"80377","","","",""
"29465","","","",""
"10793","","","",""
"86458","","","",""
"93933","","","",""
"91472","","","",""
"97817","","","",""
"80368","","","",""
"23022","","","",""
"39003","","","",""
"7163","","","",""
"47847","","","",""
"67918","","","",""
"78009","","","",""
"10442","","","",""
"55978","","","",""
"78854","","","",""
"44141","","","",""
"70556","","","",""
"26277","","","",""
"24098","","","",""
"50190","","","",""
"90079","","","",""
"37582","","","",""
"31474","","","",""
"60874","","","",""
"87194","","","",""
"35050","","","",""
"99924","","","",""
"95700","","","",""
"4164","","","",""
"31722","","","",""
"9024","","","",""
"71688","","","",""
"30264","","","",""
"12622","","","",""
"43736","","","",""
"67320","","","",""
"1441","","","",""
"85175","","","",""
"62118","","","",""
"51289","","","",""
"82708","","","",""
"89000","","","",""
"73056","","","",""
"35575","","","",""
"20734","","","",""
"33217","","","",""
"11219","","","",""
"69253","","","",""
"10709","","","",""
"97199","","","",""
"90092","","","",""
"38561","","","",""
"11271","","","",""
"55023","","","",""
"93538","","","",""
"802","","","",""
"79342","","","",""
"86442","","","",""
"22441","","","",""
"84158","","","",""
"36275","","","",""
"32427","","","",""
"67598","","","",""
"61602","","","",""
"1023","","","",""
"38200","","","",""
"77044","","","",""
"62190","","","",""
"66116","","","",""
"47730","","","",""
"12743","","","",""
"76616","","","",""
"62252","","","",""
"70688","","","",""
"22929","","","",""
"14539","","","",""
"98760","","","",""
"42895","","","",""
"57729","","","",""
"617","","","",""
"28412","","","",""
"49263","","","",""
"30975","","","",""
"23001","","","",""
"22894","","","",""
"88979","","","",""
"19456","","","",""
"43132","","","",""
"72004","","","",""
"49110","","","",""
"72419","","","",""
"99749","","","",""
"3624","","","",""
"18224","","","",""
"98363","","","",""
"5356","","","",""
"83767","","","",""
"68810","","","",""
"86371","","","",""
"10290","","","",""
"3162","","","",""
"88939","","","",""
"27218","","","",""
"49451","","","",""
"23514","","","",""
"55535","","","",""
"94431","","","",""
"19794","","","",""
"96485","","","",""
"95120","","","",""
"21944","","","",""
"86403","","","",""
"76661","","","",""
"76660","","","",""
"70801","","","",""
"10848","","","",""
"45695","","","",""
"44851","","","",""
"1969","","","",""
"92460","","","",""
"6193","","","",""
"23141","","","",""
"80283","","","",""
"3945","","","",""
"4383","","","",""
"26165","","","",""
"77492","","","",""
"57044","","","",""
"14889","","","",""
"17062","","","",""
"73972","","","",""
"72722","","","",""
"86937","","","",""
"24950","","","",""
"14553","","","",""
"93598","","","",""
"42715","","","",""
"86507","","","",""
"30144","","","",""
"41122","","","",""
"90952","","","",""
"66954","","","",""
"61839","","","",""
"6158","","","",""
"56147","","","",""
"6298","","","",""
"2104","","","",""
"53080","","","",""
"2485","","","",""
"1882","","","",""
"5441","","","",""
"55394","","","",""
"10414","","","",""
"62125","","","",""
"6445","","","",""
"83359","","","",""
"87049","","","",""
"4220","","","",""
"40215","","","",""
"15524","","","",""
"55578","","","",""
"52986","","","",""
"66065","","","",""
"26208","","","",""
"97168","","","",""
"15025","","","",""
"36879","","","",""
"70465","","","",""
"98336","","","",""
"21868","","","",""
"3241","","","",""
"59907","","","",""
"1991","","","",""
"52450","","","",""
"72901","","","",""
"29960","","","",""
"32627","","","",""
"4980","","","",""
"38921","","","",""
"36645","","","",""
"84282","","","",""
"38187","","","",""
"43462","","","",""
"20870","","","",""
"27494","","","",""
"79670","","","",""
"85753","","","",""
"33287","","","",""
"32881","","","",""
"96459","","","",""
"95502","","","",""
"75627","","","",""
"55711","","","",""
"25349","","","",""
"23832","","","",""
"54309","","","",""
"77806","","","",""
"58095","","","",""
"59642","","","",""
"85017","","","",""
"51273","","","",""
"92239","","","",""
"42092","","","",""
"71953","","","",""
"61369","","","",""
"67742","","","",""
"78547","","","",""
"76842","","","",""
"65344","","","",""
"16921","","","",""
"40715","","","",""
"49486","","","",""
"14109","","","",""
"85618","","","",""
"76902","","","",""
"99418","","","",""
"42999","","","",""
"81415","","","",""
"59247","","","",""
"36244","","","",""
"37856","","","",""
"12078","","","",""
"45179","","","",""
"27945","","","",""
"22838","","","",""
"33141","","","",""
"48218","","","",""
"67053","","","",""
"42500","","","",""
"57472","","","",""
"81937","","","",""
"19514","","","",""
"85563","","","",""
"65342","","","",""
"1692","","","",""
"72749","","","",""
"53827","","","",""
"60426","","","",""
"16312","","","",""
"83553","","","",""
"78530","","","",""
"98631","","","",""
"66860","","","",""
"39803","","","",""
"95313","","","",""
"4203","","","",""
"39818","","","",""
"24458","","","",""
"12846","","","",""
"98983","","","",""
"3781","","","",""
"39244","","","",""
"45627","","","",""
"21197","","","",""
"2487","","","",""
"60269","","","",""
"35873","","","",""
"3819","","","",""
"88884","","","",""
"9093","","","",""
"82943","","","",""
"60415","","","",""
"16737","","","",""
"96764","","","",""
"47080","","","",""
"30935","","","",""
"7927","","","",""
"78881","","","",""
"80267","","","",""
"84465","","","",""
"54106","","","",""
"51471","","","",""
"11861","","","",""
"63799","","","",""
"76626","","","",""
"99257","","","",""
"90172","","","",""
"54241","","","",""
"2512","","","",""
"35191","","","",""
"2132","","","",""
"13731","","","",""
"55293","","","",""
"62107","","","",""
"56368","","","",""
"40273","","","",""
"69624","","","",""
"51067","","","",""
"95145","","","",""
"89791","","","",""
"85192","","","",""
"86029","","","",""
"71346","","","",""
"62596","","","",""
"87173","","","",""
"87340","","","",""
"34422","","","",""
"341","","","",""
"37491","","","",""
"57229","","","",""
"99169","","","",""
"4894","","","",""
"22054","","","",""
"73333","","","",""
"74542","","","",""
"79838","","","",""
"53311","","","",""
"45051","","","",""
"21170","","","",""
"17236","","","",""
"55509","","","",""
"33856","","","",""
"47787","","","",""
"82743","","","",""
"34987","","","",""
"99172","","","",""
"83439","","","",""
"56535","","","",""
"34410","","","",""
"12216","","","",""
"45359","","","",""
"62876","","","",""
"23259","","","",""
"72397","","","",""
"40104","","","",""
"99735","","","",""
"75923","","","",""
"77782","","","",""
"81715","","","",""
"11051","","","",""
"24153","","","",""
"11016","","","",""
"86237","","","",""
"47009","","","",""
"8786","","","",""
"53400","","","",""
"10063","","","",""
"1443","","","",""
"52205","","","",""
"27421","","","",""
"17844","","","",""
"37205","","","",""
"32850","","","",""
"66365","","","",""
"46780","","","",""
"98122","","","",""
"55430","","","",""
"62596","","","",""
"16186","","","",""
"40205","","","",""
"30858","","","",""
"95658","","","",""
"5292","","","",""
"73571","","","",""
"58779","","","",""
"21183","","","",""
"52262","","","",""
"5535","","","",""
"27283","","","",""
"529","","","",""
"20367","","","",""
"3607","","","",""
"22986","","","",""
"68672","","","",""
"47408","","","",""
"64079","","","",""
"72041","","","",""
"96412","","","",""
"20471","","","",""
"1992","","","",""
"77121","","","",""
"15555","","","",""
"43760","","","",""
"22065","","","",""
"79707","","","",""
"57863","","","",""
"61314","","","",""
"44155","","","",""
"56840","","","",""
"58686","","","",""
"99780","","","",""
"62434","","","",""
"15743","","","",""
"76693","","","",""
"38763","","","",""
"87201","","","",""
"63322","","","",""
"52893","","","",""
"90416","","","",""
"44012","","","",""
"76527","","","",""
"86794","","","",""
"50961","","","",""
"85349","","","",""
"4452","","","",""
"61744","","","",""
"61432","","","",""
"85497","","","",""
"29783","","","",""
"45446","","","",""
"69956","","","",""
"10897","","","",""
"64600","","","",""
"76917","","","",""
"66314","","","",""
"78228","","","",""
"84540","","","",""
"19921","","","",""
"32836","","","",""
"27967","","","",""
"70767","","","",""
"86580","","","",""
"41938","","","",""
"22725","","","",""
"50700","","","",""
"26076","","","",""
"65059","","","",""
"10751","","","",""
"46057","","","",""
"98217","","","",""
"10286","","","",""
"61442","","","",""
"37523","","","",""
"21366","","","",""
"95692","","","",""
"22959","","","",""
"87808","","","",""
"4673","","","",""
"40271","","","",""
"12703","","","",""
"44391","","","",""
"21786","","","",""
"62710","","","",""
"14185","","","",""
"81484","","","",""
"37094","","","",""
"59494","","","",""
"88984","","","",""
"75505","","","",""
"66035","","","",""
"24217","","","",""
"26251","","","",""
"37182","","","",""
"71716","","","",""
"24100","","","",""
"72188","","","",""
"18104","","","",""
"21605","","","",""
"5437","","","",""
"67874","","","",""
"73299","","","",""
"16975","","","",""
"34473","","","",""
"93189","","","",""
"45956","","","",""
"3394","","","",""
"62361","","","",""
"43563","","","",""
"72723","","","",""
"43594","","","",""
"41551","","","",""
"70501","","","",""
"56176","","","",""
"43401","","","",""
"12635","","","",""
"37845","","","",""
"84832","","","",""
"42227","","","",""
"19510","","","",""
"98043","","","",""
"29710","","","",""
"84693","","","",""
"48159","","","",""
"5228","","","",""
"36854","","","",""
"83742","","","",""
"54117","","","",""
"14795","","","",""
"61780","","","",""
"66959","","","",""
"31066","","","",""
"18382","","","",""
"21482","","","",""
"93319","","","",""
"30986","","","",""
"88809","","","",""
"47997","","","",""
"71900","","","",""
"96294","","","",""
"63403","","","",""
"10722","","","",""
"63808","","","",""
"65645","","","",""
"39029","","","",""
"95947","","","",""
"27045","","","",""
"84665","","","",""
"86096","","","",""
"47141","","","",""
"74844","","","",""
"80707","","","",""
"11057","","","",""
"36436","","","",""
"16014","","","",""
"32936","","","",""
"83971","","","",""
"6155","","","",""
"9499","","","",""
"84946","","","",""
"1059","","","",""
"2835","","","",""
"86725","","","",""
"31466","","","",""
"10497","","","",""
"19944","","","",""
"2729","","","",""
"31005","","","",""
"63621","","","",""
"62610","","","",""
"7444","","","",""
"20614","","","",""
"47452","","","",""
"55872","","","",""
"37845","","","",""
"2561","","","",""
"28769","","","",""
"22251","","","",""
"37203","","","",""
"68351","","","",""
"70422","","","",""
"83114","","","",""
"18036","","","",""
"35442","","","",""
"78854","","","",""
"66325","","","",""
"83250","","","",""
"5352","","","",""
"83201","","","",""
"52547","","","",""
"77422","","","",""
"54130","","","",""
"2146","","","",""
"20588","","","",""
"58687","","","",""
"21641","","","",""
"7189","","","",""
"11364","","","",""
"52730","","","",""
"76957","","","",""
"59155","","","",""
"7972","","","",""
"9445","","","",""
"1781","","","",""
"16052","","","",""
"18251","","","",""
"96507","","","",""
"50651","","","",""
"73664","","","",""
"65750","","","",""
"72212","","","",""
"75049","","","",""
"10202","","","",""
"50447","","","",""
"23205","","","",""
"46971","","","",""
"86313","","","",""
"38436","","","",""
"45043","","","",""
"4525","","","",""
"27225","","","",""
"57532","","","",""
"82778","","","",""
"82002","","","",""
"52151","","","",""
"12284","","","",""
"90314","","","",""
"37442","","","",""
"11162","","","",""
"91826","","","",""
"40087","","","",""
"13118","","","",""
"63130","","","",""
"55794","","","",""
"87925","","","",""
"17108","","","",""
"67256","","","",""
"67731","","","",""
"75614","","","",""
"27601","","","",""
"83824","","","",""
"42547","","","",""
"84387","","","",""
"78344","","","",""
"70340","","","",""
"19598","","","",""
"95031","","","",""
"10541","","","",""
"27186","","","",""
"48503","","","",""
"24410","","","",""
"84330","","","",""
"81708","","","",""
"76370","","","",""
"79116","","","",""
"87318","","","",""
"12374","","","",""
"8512","","","",""
"51222","","","",""
"41679","","","",""
"91362","","","",""
"15863","","","",""
"43256","","","",""
"29700","","","",""
"12973","","","",""
"3789","","","",""
"30998","","","",""
"3654","","","",""
"61618","","","",""
"51337","","","",""
"79887","","","",""
"4495","","","",""
"43230","","","",""
"60081","","","",""
"74790","","","",""
"15136","","","",""
"28311","","","",""
"98805","","","",""
"76884","","","",""
"40538","","","",""
"49203","","","",""
"68330","","","",""
"92676","","","",""
"99897","","","",""
"41013","","","",""
"32748","","","",""
"19560","","","",""
"55290","","","",""
"33705","","","",""
"22363","","","",""
"94184","","","",""
"32017","","","",""
"63972","","","",""
"43063","","","",""
"28485","","","",""
"20235","","","",""
"957","","","",""
"72321","","","",""
"45691","","","",""
"51897","","","",""
"32776","","","",""
"15546","","","",""
"33730","","","",""
"21748","","","",""
"31345","","","",""
"38856","","","",""
"8205","","","",""
"93492","","","",""
"27454","","","",""
"25435","","","",""
"51873","","","",""
"7571","","","",""
"51512","","","",""
"1446","","","",""
"73920","","","",""
"52174","","","",""
"44812","","","",""
"87696","","","",""
"92449","","","",""
"17781","","","",""
"40341","","","",""
"7347","","","",""
"66913","","","",""
"27035","","","",""
"42116","","","",""
"85152","","","",""
"46503","","","",""
"83320","","","",""
"33397","","","",""
"48426","","","",""
"47886","","","",""
"14971","","","",""
"41191","","","",""
"70213","","","",""
"93169","","","",""
"15006","","","",""
"66000","","","",""
"4214","","","",""
"98127","","","",""
"24685","","","",""
"712","","","",""
"10437","","","",""
"11828","","","",""
"91848","","","",""
"72585","","","",""
"16513","","","",""
"79975","","","",""
"24005","","","",""
"99120","","","",""
"98116","","","",""
"52934","","","",""
"15994","","","",""
"26342","","","",""
"13925","","","",""
"67151","","","",""
"67500","","","",""
"9197","","","",""
"23612","","","",""
"73347","","","",""
"8747","","","",""
"86065","","","",""
"52941","","","",""
"99450","","","",""
"22543","","","",""
"13907","","","",""
"96171","","","",""
"94408","","","",""
"91763","","","",""
"97381","","","",""
"37032","","","",""
"40477","","","",""
"30387","","","",""
"54445","","","",""
"35836","","","",""
"81851","","","",""
"4478","","","",""
"57816","","","",""
"87611","","","",""
"51859","","","",""
"56324","","","",""
"64553","","","",""
"8625","","","",""
"10266","","","",""
"10029","","","",""
"66198","","","",""
"87032","","","",""
"87779","","","",""
"28876","","","",""
"16619","","","",""
"65906","","","",""
"35387","","","",""
"23528","","","",""
"37227","","","",""
"18319","","","",""
"89331","","","",""
"85648","","","",""
"90464","","","",""
"76198","","","",""
"95582","","","",""
"45264","","","",""
"71589","","","",""
"84705","","","",""
"41907","","","",""
"17422","","","",""
"30340","","","",""
"23625","","","",""
"37233","","","",""
"73112","","","",""
"89776","","","",""
"43309","","","",""
"43025","","","",""
"34161","","","",""
"63266","","","",""
"95141","","","",""
"63668","","","",""
"86608","","","",""
"64913","","","",""
"13970","","","",""
"99725","","","",""
"5709","","","",""
"91204","","","",""
"80381","","","",""
"40452","","","",""
"85110","","","",""
"65738","","","",""
"30523","","","",""
"53963","","","",""
"31196","","","",""
"74410","","","",""
"72549","","","",""
"85015","","","",""
"64540","","","",""
"37480","","","",""
"13150","","","",""
"83973","","","",""
"9738","","","",""
"36465","","","",""
"97417","","","",""
"62370","","","",""
"94868","","","",""
"63316","","","",""
"40576","","","",""
"55007","","","",""
"5402","","","",""
"91449","","","",""
"98761","","","",""
"51499","","","",""
"56999","","","",""
"36023","","","",""
"15744","","","",""
"46420","","","",""
"28613","","","",""
"68950","","","",""
"85200","","","",""
"47922","","","",""
"64405","","","",""
"16456","","","",""
"44519","","","",""
"20227","","","",""
"34077","","","",""
"35500","","","",""
"45739","","","",""
"78143","","","",""
"88204","","","",""
"27391","","","",""
"77544","","","",""
"32278","","","",""
"11710","","","",""
"6603","","","",""
"48367","","","",""
"18951","","","",""
"75606","","","",""
"25487","","","",""
"55723","","","",""
"27483","","","",""
"55543","","","",""
"15869","","","",""
"38347","","","",""
"94094","","","",""
"39362","","","",""
"12818","","","",""
"54055","","","",""
"79537","","","",""
"76151","","","",""
"10076","","","",""
"21709","","","",""
"64935","","","",""
"74498","","","",""
"8639","","","",""
"88315","","","",""
"11737","","","",""
"78666","","","",""
"28554","","","",""
"46632","","","",""
"6632","","","",""
"63449","","","",""
"49292","","","",""
"12424","","","",""
"85419","","","",""
"39964","","","",""
"37603","","","",""
"81693","","","",""
"88446","","","",""
"84087","","","",""
"47717","","","",""
"78078","","","",""
"62768","","","",""
"33996","","","",""
"12190","","","",""
"36522","","","",""
"93267","","","",""
"61112","","","",""
"19704","","","",""
"35227","","","",""
"93011","","","",""
"27012","","","",""
"33229","","","",""
"73205","","","",""
"52580","","","",""
"73412","","","",""
"81963","","","",""
"30263","","","",""
"26308","","","",""
"74122","","","",""
"33353","","","",""
"21601","","","",""
"88705","","","",""
"61504","","","",""
"46194","","","",""
"24599","","","",""
"39867","","","",""
"29400","","","",""
"84469","","","",""
"16819","","","",""
"93883","","","",""
"53103","","","",""
"20517","","","",""
"34114","","","",""
"3961","","","",""
"19275","","","",""
"82503","","","",""
"88212","","","",""
"83959","","","",""
"92638","","","",""
"84338","","","",""
"53833","","","",""
"66688","","","",""
"50694","","","",""
"73796","","","",""
"93188","","","",""
"6730","","","",""
"92739","","","",""
"31677","","","",""
"99662","","","",""
"12556","","","",""
"33887","","","",""
"20766","","","",""
"14824","","","",""
"18544","","","",""
"29843","","","",""
"80777","","","",""
"66747","","","",""
"23779","","","",""
"29402","","","",""
"8030","","","",""
"29891","","","",""
"15342","","","",""
"57","","","",""
"81555","","","",""
"37501","","","",""
"54409","","","",""
"13631","","","",""
"58587","","","",""
"21914","","","",""
"46709","","","",""
"54753","","","",""
"87874","","","",""
"43312","","","",""
"84399","","","",""
"98015","","","",""
"637","","","",""
"61425","","","",""
"78781","","","",""
"34550","","","",""
"41043","","","",""
"52491","","","",""
"77001","","","",""
"9271","","","",""
"27939","","","",""
"49810","","","",""
"56624","","","",""
"4330","","","",""
"30115","","","",""
"43479","","","",""
"13217","","","",""
"72263","","","",""
"19473","","","",""
"58122","","","",""
"59959","","","",""
"19412","","","",""
"10153","","","",""
"92964","","","",""
"14266","","","",""
"37683","","","",""
"60550","","","",""
"1759","","","",""
"31332","","","",""
"61087","","","",""
"33711","","","",""
"48274","","","",""
"24361","","","",""
"8206","","","",""
"99890","","","",""
"61271","","","",""
"17475","","","",""
"76842","","","",""
"75330","","","",""
"29057","","","",""
"10766","","","",""
"480","","","",""
"35498","","","",""
"99498","","","",""
"99589","","","",""
"30330","","","",""
"14080","","","",""
"2513","","","",""
"86632","","","",""
"75988","","","",""
"28125","","","",""
"88113","","","",""
"89543","","","",""
"18216","","","",""
"86006","","","",""
"24756","","","",""
"97646","","","",""
"63526","","","",""
"27936","","","",""
"54313","","","",""
"6936","","","",""
"60621","","","",""
"94373","","","",""
"86189","","","",""
"49108","","","",""
"13349","","","",""
"57037","","","",""
"93978","","","",""
"79123","","","",""
"34538","","","",""
"52468","","","",""
"43378","","","",""
"12977","","","",""
"552","","","",""
"44878","","","",""
"89771","","","",""
"54048","","","",""
"53074","","","",""
"58031","","","",""
"4063","","","",""
"8712","","","",""
"72288","","","",""
"20076","","","",""
"30116","","","",""
"69028","","","",""
"21164","","","",""
"69155","","","",""
"16328","","","",""
"38929","","","",""
"11166","","","",""
"62907","","","",""
"20049","","","",""
"4861","","","",""
"1499","","","",""
"88727","","","",""
"4654","","","",""
"58620","","","",""
"24508","","","",""
"51887","","","",""
"39283","","","",""
"61783","","","",""
"81440","","","",""
"92365","","","",""
"55396","","","",""
"46551","","","",""
"52413","","","",""
"2624","","","",""
"60174","","","",""
"76182","","","",""
"29104","","","",""
"1145","","","",""
"74830","","","",""
"85257","","","",""
"60860","","","",""
"24492","","","",""
"36164","","","",""
"51384","","","",""
"74589","","","",""
"89803","","","",""
"6759","","","",""
"22962","","","",""
"68094","","","",""
"64691","","","",""
"27117","","","",""
"82766","","","",""
"57010","","","",""
"23276","","","",""
"4525","","","",""
"91186","","","",""
"98657","","","",""
"27977","","","",""
"46729","","","",""
"11108","","","",""
"86713","","","",""
"99522","","","",""
"90471","","","",""
"1054","","","",""
"14234","","","",""
"93078","","","",""
"68868","","","",""
"67512","","","",""
"12432","","","",""
"50353","","","",""
"51463","","","",""
"46058","","","",""
"80825","","","",""
"84553","","","",""
"44890","","","",""
"93642","","","",""
"89022","","","",""
"61826","","","",""
"97918","","","",""
"46973","","","",""
